instance_id,pair_id,annotation_order,split,query_item,target_item,query_text,target_text,label_9cls,label_3cls,consistency,soft_label_complementary,soft_label_substitute,soft_label_unrelated,soft_entropy,n_valid_runs,ease_ab,ease_ba,co_review_count,pool_type
6517_1,6517,1,val,B0BSPGR5T6,B000050H5N,"Title: Instant Pot Duo 7-in-1 Electric Pressure Cooker, Slow Cooker, Rice Cooker, Steamer, Sauté, Yogurt Maker, Warmer & Sterilizer, Includes Free App with over 1900 Recipes, Stainless Steel, 8 Quart
Brand: Instant Pot
Category: Amazon Home
Description: [""['Easy to use, easy to clean, fast, versatile, and convenient, the Instant Pot® Duo™ is the one that started it all. It replaces 7 kitchen appliances: pressure cooker, slow cooker, rice cooker, steamer, sauté pan, yogurt maker & warmer. With 13 built-in smart programs, cook your favorite dishes wi","Title: Honeywell C-6005 38002 Enviracare Universal Replacement Pre-Filter
Brand: Honeywell
Category: Amazon Home
Description: [""['Honeywell 38002 Evercare Universal Replacement Pre Filter.']""]",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0010983503889292,-0.0018692837329581,5,same_category_low_corev
6709_0,6709,0,test,B00005KB37,B07FLMX1VG,"Title: Presto 05420 FryDaddy Electric Deep Fryer,Black
Brand: Presto
Category: Amazon Home
Description: ['[\'Product Description\'\n \'Fries delicious deep fried foods, fast and easy. Makes crispy french fries, shrimp, chicken, onion rings and more. Maintains the perfect frying temperature automatically. Efficient 4:4 oil-to-food ratio makes four big servings with just four cups of oil, saving money o","Title: CrystalTowels Deluxe Home 4-Piece Bed Sheet Set - Dobby Stripe - Microfiber
Brand: CrystalTowels
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0012007936602458,0.0012328763259574,5,same_category_low_corev
6709_1,6709,1,test,B07FLMX1VG,B00005KB37,"Title: CrystalTowels Deluxe Home 4-Piece Bed Sheet Set - Dobby Stripe - Microfiber
Brand: CrystalTowels
Category: Amazon Home
Description: ['[]']","Title: Presto 05420 FryDaddy Electric Deep Fryer,Black
Brand: Presto
Category: Amazon Home
Description: ['[\'Product Description\'\n \'Fries delicious deep fried foods, fast and easy. Makes crispy french fries, shrimp, chicken, onion rings and more. Maintains the perfect frying temperature automatically. Efficient 4:4 oil-to-food ratio makes four big servings with just four cups of oil, saving money o",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0012328763259574,0.0012007936602458,5,same_category_low_corev
6604_0,6604,0,val,B00005NIMJ,B003VANOFY,"Title: Logitech Trackman Wheel Optical (Silver)
Brand: Logitech
Category: All Electronics
Description: ['[\'Product Description\'\n ""The Logitech TrackMan Wheel is designed to optimize user comfort on any computer. It features a sleek ergonomic design that goes easy on the hands even during long sessions. It utilizes Logitech\'s optical Marble technology to facilitate smooth and ultra-precise trackin","Title: Logitech G Wireless Gaming Headset G930 with 7.1 Surround Sound, Wireless Headphones with Microphone
Brand: Logitech G
Category: All Electronics
Description: [""['Logitech wireless gaming headset g930. a fast wireless connection lets you level up without being tied down-and 7.1 surround sound puts you right in the middle of the action.']""]",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0002376847842242,-0.0002136068360414,5,same_category_low_corev
6604_1,6604,1,val,B003VANOFY,B00005NIMJ,"Title: Logitech G Wireless Gaming Headset G930 with 7.1 Surround Sound, Wireless Headphones with Microphone
Brand: Logitech G
Category: All Electronics
Description: [""['Logitech wireless gaming headset g930. a fast wireless connection lets you level up without being tied down-and 7.1 surround sound puts you right in the middle of the action.']""]","Title: Logitech Trackman Wheel Optical (Silver)
Brand: Logitech
Category: All Electronics
Description: ['[\'Product Description\'\n ""The Logitech TrackMan Wheel is designed to optimize user comfort on any computer. It features a sleek ergonomic design that goes easy on the hands even during long sessions. It utilizes Logitech\'s optical Marble technology to facilitate smooth and ultra-precise trackin",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0002136068360414,-0.0002376847842242,5,same_category_low_corev
1576_0,1576,0,val,B00005OTXU,B07QKWQ231,"Title: FoodSaver 11"" x 16' Heat-Seal Roll
Brand: FOODSAVER
Category: Amazon Home
Description: ['[\'Product Description\'\n \'Ideal for vacuum-seal sealing cuts of meat, fish, leftovers, pantry items, and more.\'\n \'view larger\'\n \'11-inch by 16-foot roll of heat-seal bag material for making custom-length bags (for use with FoodSaver vacuum-sealing systems).\'\n \'view larger\'\n \'Creates","Title: FoodSaver V2244 Vacuum Sealer Machine for Food Preservation with Bags and Rolls Starter Kit | Number 1 Vacuum Sealer System | Compact and Easy Clean | UL Safety Certified | Silver
Brand: FOODSAVER
Category: Amazon Home
Description: ['[""The FoodSaver v2244 Vacuum Sealing System with Starter Kit is the solution to all your food storage needs; FoodSaver keeps food fresh in the freezer up to 5x longer, compared to ordinary storage methods, allowing you to save up to $2700 per year (based on buying in bulk, on sale, and preventing ",2,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0121171660721302,0.0107985129579901,145,co_purchase
1576_1,1576,1,val,B07QKWQ231,B00005OTXU,"Title: FoodSaver V2244 Vacuum Sealer Machine for Food Preservation with Bags and Rolls Starter Kit | Number 1 Vacuum Sealer System | Compact and Easy Clean | UL Safety Certified | Silver
Brand: FOODSAVER
Category: Amazon Home
Description: ['[""The FoodSaver v2244 Vacuum Sealing System with Starter Kit is the solution to all your food storage needs; FoodSaver keeps food fresh in the freezer up to 5x longer, compared to ordinary storage methods, allowing you to save up to $2700 per year (based on buying in bulk, on sale, and preventing ","Title: FoodSaver 11"" x 16' Heat-Seal Roll
Brand: FOODSAVER
Category: Amazon Home
Description: ['[\'Product Description\'\n \'Ideal for vacuum-seal sealing cuts of meat, fish, leftovers, pantry items, and more.\'\n \'view larger\'\n \'11-inch by 16-foot roll of heat-seal bag material for making custom-length bags (for use with FoodSaver vacuum-sealing systems).\'\n \'view larger\'\n \'Creates",2,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0107985129579901,0.0121171660721302,145,co_purchase
5785_0,5785,0,train,B00005QB5U,B0073E3Q7A,"Title: OXO Good Grips Little Salad & Herb Spinner Small
Brand: OXO
Category: Amazon Home
Description: [""['A new take on our classic spinner -- in a compact, convenient size With an updated design to complement modern kitchens, an improved brake that stops on a dime, we think you’ll love our new spin on the Little Salad and Herb Spinner. Clean and dry lettuce or herbs with a one-handed pump. The non-","Title: Lodge SCRAPERGPK Durable Grill Pan Scrapers, Red and Black, 8.25 x 4.625 x.5, 2-Pack
Brand: Lodge
Category: Amazon Home
Description: [""['From lodge, maker of rugged cast-iron cookware, the durable polycarbonate pan scrapers come in a pack of 2 and make cleaning the stuck on food from cookware a breeze. Molded in rugged polycarbonate design safely scrapes without scratching. 2 teeth sizes designed to fit lodge grill pans and gridd",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0042835199274122,0.0038743757177144,5,same_category_low_corev
5785_1,5785,1,train,B0073E3Q7A,B00005QB5U,"Title: Lodge SCRAPERGPK Durable Grill Pan Scrapers, Red and Black, 8.25 x 4.625 x.5, 2-Pack
Brand: Lodge
Category: Amazon Home
Description: [""['From lodge, maker of rugged cast-iron cookware, the durable polycarbonate pan scrapers come in a pack of 2 and make cleaning the stuck on food from cookware a breeze. Molded in rugged polycarbonate design safely scrapes without scratching. 2 teeth sizes designed to fit lodge grill pans and gridd","Title: OXO Good Grips Little Salad & Herb Spinner Small
Brand: OXO
Category: Amazon Home
Description: [""['A new take on our classic spinner -- in a compact, convenient size With an updated design to complement modern kitchens, an improved brake that stops on a dime, we think you’ll love our new spin on the Little Salad and Herb Spinner. Clean and dry lettuce or herbs with a one-handed pump. The non-",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0038743757177144,0.0042835199274122,5,same_category_low_corev
6258_0,6258,0,val,B00006BBAC,B008GVOVK0,"Title: Belkin 6-Outlet SurgeMaster Wall-Mount Surge Protector, 1045 Joules (F9H620-CW), Discontinued by Manufacturer
Brand: Belkin
Category: Home Audio & Theater
Description: [""['Product Description'\n 'Belkin F9H620-CW 6-Outlet 1045 Joule energy rating provides maximum protection Wall Mount Home Series'\n 'Amazon.com'\n 'The Home Series from Belkin offers wall mount-direct, plug-in surge protection for your entry-level desktop computers, peripherals, phone/fax/modem, ki","Title: Fosmon 3-Port HDMI Switcher, Intelligent 3x1 Auto Switch Selector Support Full HD 3D 1080p HDCP, 3 In 1 Out HDMI Splitter with 24K Gold Plated HDMI Cable for HDTV DVD PS3 PS4 Xbox One Bluray Apple TV
Brand: Fosmon
Category: Home Audio & Theater
Description: ['[""Ran out of HDMI ports on your HDTV/monitor/projector? Want to reduce the mess of cables connected to it? Fosmon\'s 3x1 HDMI Intelligent Switch with Pigtail Support will take care of these problems. It has 3 HDMI input sources to provide plug-and-forget auto sensing capabilities that automaticall",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0042692916467785,0.004245426505804,12,same_category_low_corev
6258_1,6258,1,val,B008GVOVK0,B00006BBAC,"Title: Fosmon 3-Port HDMI Switcher, Intelligent 3x1 Auto Switch Selector Support Full HD 3D 1080p HDCP, 3 In 1 Out HDMI Splitter with 24K Gold Plated HDMI Cable for HDTV DVD PS3 PS4 Xbox One Bluray Apple TV
Brand: Fosmon
Category: Home Audio & Theater
Description: ['[""Ran out of HDMI ports on your HDTV/monitor/projector? Want to reduce the mess of cables connected to it? Fosmon\'s 3x1 HDMI Intelligent Switch with Pigtail Support will take care of these problems. It has 3 HDMI input sources to provide plug-and-forget auto sensing capabilities that automaticall","Title: Belkin 6-Outlet SurgeMaster Wall-Mount Surge Protector, 1045 Joules (F9H620-CW), Discontinued by Manufacturer
Brand: Belkin
Category: Home Audio & Theater
Description: [""['Product Description'\n 'Belkin F9H620-CW 6-Outlet 1045 Joule energy rating provides maximum protection Wall Mount Home Series'\n 'Amazon.com'\n 'The Home Series from Belkin offers wall mount-direct, plug-in surge protection for your entry-level desktop computers, peripherals, phone/fax/modem, ki",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.004245426505804,0.0042692916467785,12,same_category_low_corev
5382_0,5382,0,train,B00006IUWM,B01MSZCPVF,"Title: Presto 08800 EverSharp Electric Knife Sharpener, 2 stage, Black
Brand: Presto
Category: Amazon Home
Description: ['[]']","Title: Ball Mason 4oz Quilted Jelly Jars with Lids and Bands, Set of 12
Brand: Ball
Category: Amazon Home
Description: ['[\'Ball Quilted Crystal Jelly Jars\'\n \'Regular Mouth 4-Ounce Jars - Set of 12\'\n \'Ball Regular Mouth 4-ounce Quilted Crystal Jelly Jars are ideal for fresh preserving recipes such as jams, jellies, sauces, mustards, and flavored vinegars. The Quilted Crystal design adds a decorative touch to t",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0049123908393085,0.0054067033343017,6,same_category_low_corev
5382_1,5382,1,train,B01MSZCPVF,B00006IUWM,"Title: Ball Mason 4oz Quilted Jelly Jars with Lids and Bands, Set of 12
Brand: Ball
Category: Amazon Home
Description: ['[\'Ball Quilted Crystal Jelly Jars\'\n \'Regular Mouth 4-Ounce Jars - Set of 12\'\n \'Ball Regular Mouth 4-ounce Quilted Crystal Jelly Jars are ideal for fresh preserving recipes such as jams, jellies, sauces, mustards, and flavored vinegars. The Quilted Crystal design adds a decorative touch to t","Title: Presto 08800 EverSharp Electric Knife Sharpener, 2 stage, Black
Brand: Presto
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0054067033343017,0.0049123908393085,6,same_category_low_corev
5807_0,5807,0,test,B00006IUWM,B07RY3PMX8,"Title: Presto 08800 EverSharp Electric Knife Sharpener, 2 stage, Black
Brand: Presto
Category: Amazon Home
Description: ['[]']","Title: hOmeLabs 4,500 Sq. Ft Energy Star Dehumidifier for Extra Large Rooms and Basements
Brand: hOmeLabs
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0010744107421487,-0.0011110429186373,6,same_category_low_corev
5807_1,5807,1,test,B07RY3PMX8,B00006IUWM,"Title: hOmeLabs 4,500 Sq. Ft Energy Star Dehumidifier for Extra Large Rooms and Basements
Brand: hOmeLabs
Category: Amazon Home
Description: ['[]']","Title: Presto 08800 EverSharp Electric Knife Sharpener, 2 stage, Black
Brand: Presto
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0011110429186373,-0.0010744107421487,6,same_category_low_corev
4813_0,4813,0,val,B00006JSUA,B0039UU9UO,"Title: Lodge 10.25 Inch Cast Iron Pre-Seasoned Skillet – Signature Teardrop Handle - Use in the Oven, on the Stove, on the Grill, or Over a Campfire, Black
Brand: Lodge
Category: Amazon Home
Description: ['[\'Product Description\'\n ""What makes this the classic American skillet? Made in the USA for more than 125 years, it\'s been a staple in kitchens around the world. Crafted in America with iron and oil, its naturally seasoned cooking surface is ready to help you turn your meals into delicious, sha","Title: Lodge SCRAPERPK Durable Pan Scrapers, Red and Black, 2-Pack
Brand: Lodge
Category: Industrial & Scientific
Description: [""['Lodge Pan Scrapers. Handheld Polycarbonate Cast Iron Pan Cleaners. (2-Pack. Red/Black)']""]",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0185595266520977,0.0229863729327917,289,co_purchase
4813_1,4813,1,val,B0039UU9UO,B00006JSUA,"Title: Lodge SCRAPERPK Durable Pan Scrapers, Red and Black, 2-Pack
Brand: Lodge
Category: Industrial & Scientific
Description: [""['Lodge Pan Scrapers. Handheld Polycarbonate Cast Iron Pan Cleaners. (2-Pack. Red/Black)']""]","Title: Lodge 10.25 Inch Cast Iron Pre-Seasoned Skillet – Signature Teardrop Handle - Use in the Oven, on the Stove, on the Grill, or Over a Campfire, Black
Brand: Lodge
Category: Amazon Home
Description: ['[\'Product Description\'\n ""What makes this the classic American skillet? Made in the USA for more than 125 years, it\'s been a staple in kitchens around the world. Crafted in America with iron and oil, its naturally seasoned cooking surface is ready to help you turn your meals into delicious, sha",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0229863729327917,0.0185595266520977,289,co_purchase
1432_0,1432,0,train,B00006JSUA,B00G0T3CE6,"Title: Lodge 10.25 Inch Cast Iron Pre-Seasoned Skillet – Signature Teardrop Handle - Use in the Oven, on the Stove, on the Grill, or Over a Campfire, Black
Brand: Lodge
Category: Amazon Home
Description: ['[\'Product Description\'\n ""What makes this the classic American skillet? Made in the USA for more than 125 years, it\'s been a staple in kitchens around the world. Crafted in America with iron and oil, its naturally seasoned cooking surface is ready to help you turn your meals into delicious, sha","Title: Lodge SCRBRSH Scrub Brush, 10-Inch
Brand: Lodge
Category: Amazon Home
Description: [""['Our new and improved Lodge Scrub Brush makes short work of cleaning your cast iron or enamel cookware. Features a rubber wood handle with a natural lacquer finish and an ergonomic design for greater comfort. The dense bristles effortlessly clean seasoned cast iron without harming the seasoning. ",6,complementary,0.6667,1.0,0.0,0.0,-0.0,3,0.0204528328031301,0.0271281972527503,186,co_purchase
1432_1,1432,1,train,B00G0T3CE6,B00006JSUA,"Title: Lodge SCRBRSH Scrub Brush, 10-Inch
Brand: Lodge
Category: Amazon Home
Description: [""['Our new and improved Lodge Scrub Brush makes short work of cleaning your cast iron or enamel cookware. Features a rubber wood handle with a natural lacquer finish and an ergonomic design for greater comfort. The dense bristles effortlessly clean seasoned cast iron without harming the seasoning. ","Title: Lodge 10.25 Inch Cast Iron Pre-Seasoned Skillet – Signature Teardrop Handle - Use in the Oven, on the Stove, on the Grill, or Over a Campfire, Black
Brand: Lodge
Category: Amazon Home
Description: ['[\'Product Description\'\n ""What makes this the classic American skillet? Made in the USA for more than 125 years, it\'s been a staple in kitchens around the world. Crafted in America with iron and oil, its naturally seasoned cooking surface is ready to help you turn your meals into delicious, sha",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0271281972527503,0.0204528328031301,186,co_purchase
1622_0,1622,0,test,B00006JSUA,B00G2XGC88,"Title: Lodge 10.25 Inch Cast Iron Pre-Seasoned Skillet – Signature Teardrop Handle - Use in the Oven, on the Stove, on the Grill, or Over a Campfire, Black
Brand: Lodge
Category: Amazon Home
Description: ['[\'Product Description\'\n ""What makes this the classic American skillet? Made in the USA for more than 125 years, it\'s been a staple in kitchens around the world. Crafted in America with iron and oil, its naturally seasoned cooking surface is ready to help you turn your meals into delicious, sha","Title: Lodge Cast Iron Skillet with Red Silicone Hot Handle Holder, 12-inch
Brand: Lodge
Category: Amazon Home
Description: [""['The Lodge 12 Inch Cast Iron Skillet will be your go-to skillet for years to come. Featuring an assist handle for great control and an easy-grip handle for lifting or hanging storage when not in use, it provides excellent heat distribution and retention for consistent, even cooking. It offers an ",5,complementary,0.6667,1.0,0.0,0.0,-0.0,3,0.0147214503958821,0.0192174687981605,136,co_purchase
